Name	Biocrates ID	ChEBI ID	KEGG ID	PUBCHEM ID	Compartment	MODEL ID
Prostaglandin Pgb2 Glyceryl Ester					c	CE5730[c]
Prostaglandin E2		15551	C00584	5280360	m	prostge2[m]
Prostaglandin-A2		CHEBI:27820	C05953	22833602	m	HC02203[m]
Prostaglandin J2		27485	C05957	5280884	r	C05957[r]
Prostaglandin J2		27485	C05957	5280884	c	C05957[c]
15-Deoxy-Prostaglandin J2				404025	c	CE4877[c]
Acetylcarnosine				10221026	c	CE2065[c]
3-Methylcrotonoylglycine				169485	m	CE2026[m]
Deoxycholate	DCA	28834	C04483	222528	c	dchac[c]
Deoxycholate	DCA	28834	C04483	222528	r	dchac[r]
N-Arachidonoylglycinate				4345	m	CE2020[m]
3-O-Methyldopa				1670	c	CE2176[c]
N-Methyltyramine		17458	C02442	9727	c	C02442[c]
N-Benzoylglycinate		18089	C01586	464	c	bgly[c]
O-Methylhippurate				91637	c	CE2934[c]
1,2,3,4-Tetrahydro-Beta-Carboline				107838	c	CE2152[c]
6-Hydroxy-1,2,3,4-Tetrahydro-Beta-Carboline				159959	c	CE2153[c]
6,7-Dihydroxy-1,2,3,4-Tetrahydroisoquinoline		110006		36937	c	CE2172[c]
N-Methyl-4,6,7-Trihydroxy-1,2,3,4-Tetrahydroisoquinoline				157875	c	CE2173[c]
4,6,7-Trihydroxy-1,2,3,4-Tetrahydroisoquinoline				3016280	c	CE2174[c]
Methyl Indole-3-Acetate				74706	c	CE2122[c]
N-Retinylidene-N-Retinylethanolamine					c	CE5747[c]
Iso-A2E(13-Cis)					c	CE5752[c]
Iso-A2E(11-Cis)					c	CE5753[c]
Iso-A2E(9-Cis)					c	CE5754[c]
Iso-A2E(9,13-Di-Cis)					c	CE5755[c]
Rac-5,6-Epoxy-Retinoate				536537	c	CE2953[c]
Rac-5,6-Epoxy-Retinoyl-Beta-D-Glucuronide					c	CE2958[c]
Rac-5,6-Epoxy-Retinoate				536537	r	CE2953[r]
Rac-5,6-Epoxy-Retinoyl-Beta-D-Glucuronide					r	CE2958[r]
4-Hydroxy-All-Trans-Retinyl Acetate				54359871	c	CE2961[c]
Rac-4-Hydroxy-4-O-(Beta-D-Glucuronide)-All-Trans-Retinyl Acetate					c	CE2962[c]
4-Hydroxy-All-Trans-Retinyl Acetate				54359871	r	CE2961[r]
Rac-4-Hydroxy-4-O-(Beta-D-Glucuronide)-All-Trans-Retinyl Acetate					r	CE2962[r]
9-Cis-Retinoyl-Beta-D-Glucuronide				5281877	c	CE5756[c]
9-Cis-Retinoyl-Beta-D-Glucuronide				5281877	r	CE5756[r]
4-Oxo-9-Cis-Retinoyl-Beta-Glucuronide					c	CE5757[c]
4-Oxo-9-Cis-Retinoyl-Beta-Glucuronide					r	CE5757[r]
Vitamin A2				65722	c	CE1162[c]
All-Trans-3,4-Didehydroretinoate					c	CE2955[c]
5Alpha-Pregnane-3,20-Dione		28952	C03681	92810	c	C03681[c]
Allopregnanolone		50169	C13712	92786	c	CE2211[c]
21-Hydroxyallopregnanolone		805752	C13713	101771	c	CE5072[c]
Allopregnanolone		50169	C13712	92786	r	CE2211[r]
21-Hydroxyallopregnanolone		805752	C13713	101771	r	CE5072[r]
L-Cystathionine		17482	C02291	439258	m	cyst_L[m]
N-Acetyl-L-Cystathionine					m	CE5082[m]
Iso-A2E(9-Cis)					c	CE5775[c]
Iso-A2E(11-Cis)					c	CE5776[c]
27Alpha-Hydroxy-7-Dehydrocholesterol					c	CE1293[c]
8-Dehydrocholesterol				129846	c	CE1297[c]
27Alpha-Hydroxy-8-Dehydrocholesterol					c	CE1294[c]
8-Dehydrocholesterol				129846	m	CE1297[m]
27Alpha-Hydroxy-8-Dehydrocholesterol					m	CE1294[m]
N-Acetyl-L-Cysteine				12035	m	CE1310[m]
16Alpha-Hydroxyestrone		776	C05300	115116	c	C05300[c]
16Alpha-Hydroxyestrone		776	C05300	115116	r	C05300[r]
5,6-Epoxy-13-Cis-Retinoate				536537	c	CE2963[c]
5,8-Epoxy-13-Cis-Retinoate				92945	c	CE2964[c]
13,14-Epoxy-Retinol					c	CE5932[c]
14-Hydroxy-4,14-Retro-Retinol				6449967	c	CE5013[c]
Anhydroretinol				5287678	c	CE5014[c]
9-Cis-4-Oxo-13,14-Dihydro-Retinoate					c	CE3136[c]
Somatostatin				44291156	c	CE5782[c]
Somatostatin Fragment 3-14				53481604	c	CE5783[c]
Kinetensin				147043	c	CE5786[c]
Kinetensin 1-7				53481565	c	CE5788[c]
Kinetensin				147043	e	CE5786[e]
Kinetensin 1-7				53481565	e	CE5788[e]
Kinetensin 1-8				53481566	c	CE5789[c]
Kinetensin 1-8				53481566	e	CE5789[e]
Neuromedin B				53481579	c	CE5794[c]
Neuromedin B (1-3)				53481577	c	CE5795[c]
Neuromedin B (4-10)				53481578	c	CE5796[c]
Neuromedin B				53481579	l	CE5794[l]
Neuromedin B (1-3)				53481577	l	CE5795[l]
Neuromedin B (4-10)				53481578	l	CE5796[l]
Neuromedin N				53481583	c	CE5797[c]
Neuromedin N (1-4)				53481582	c	CE5798[c]
Neuromedin N				53481583	e	CE5797[e]
Neuromedin N (1-4)				53481582	e	CE5798[e]
(R)-2-Hydroxy-4-Methylpentanoate				439960	c	CE5456[c]
Dopamine O-Quinone				162602	c	CE5276[c]
5-S-Glutathionyl-Dopamine					c	CE5025[c]
Dopamine O-Quinone				162602	x	CE5276[x]
5-S-Glutathionyl-Dopamine					x	CE5025[x]
Kinetensin 1-3				53481564	e	CE5787[e]
Kinetensin 4-8				53481568	e	CE5791[e]
Thyrotropin Releasing Hormone		CHEBI:35940	C03958	638678	c	C03958[c]
Histidyl-Prolinamide					c	CE5820[c]
2-Hydroxy-17Beta-Estradiol-1-S-Glutathione					c	CE5241[c]
2-Hydroxy-17Beta-Estradiol-1-S-Glutathione					m	CE5241[m]
2-Hydroxy-17Beta-Estradiol-1-S-Glutathione					r	CE5241[r]
2-Hydroxy-17Beta-Estradiol-1-S-Glutathione					x	CE5241[x]
2-Hydroxyestrone-4-S-Glutathione				53481502	c	CE5240[c]
2-Hydroxyestrone-4-S-Glutathione				53481502	m	CE5240[m]
2-Hydroxyestrone-4-S-Glutathione				53481502	r	CE5240[r]
2-Hydroxyestrone-4-S-Glutathione				53481502	x	CE5240[x]
Alpha-Tocopheryl Hydroquinone					c	CE5021[c]
Alpha-Tocopheryl Quinone				24205	c	CE5022[c]
Putreanine				53477800	c	CE2072[c]
Isoputreanine				171763	c	CE1941[c]
Spermic Acid 1				125245	c	CE1937[c]
4-Hydroperoxy-2-Nonenal				55189	c	CE2576[c]
4-Oxo-2-Nonenal		CHEBI:58972		216297	c	CE2577[c]
3-Hydroxy-L-Kynurenine		CHEBI:17380	C03227	11811	m	hLkynr[m]
Xanthurenic Acid		217069	C02470	5699	m	C02470[m]
N-Acetyl-Leukotriene E4				53477792	c	CE4936[c]
Leukotriene E4		15650	C05952	5280749	n	leuktrE4[n]
N-Acetyl-Leukotriene E4				53477792	n	CE4936[n]
8Alpha-Hydroxytocopherone					c	CE5835[c]
7,8-Epoxy-8Alpha-Hydroperoxytocopherone					c	CE5837[c]
5,6-Epoxy-Alpha-Tocopheryl Quinone					c	CE5838[c]
4Alpha,5-Epoxy-8Alpha-Hydroperoxytocopherone					c	CE5839[c]
2,3-Epoxy-Alpha-Tocopheryl Quinone					c	CE5840[c]
13-Hydroxy-Gama-Tocopherol				53481467	c	CE5655[c]
(+)-Gama-Tocopherol				92729	r	yvite[r]
13-Hydroxy-Gama-Tocopherol				53481467	r	CE5655[r]
13-Hydroxy-Alpha-Tocopherol				53481465	c	CE5842[c]
13'-Carboxy-Alpha-Tocopherol				53481461	c	CE5843[c]
13-Hydroxy-Alpha-Tocopherol				53481465	r	CE5842[r]
13'-Carboxy-Alpha-Tocopherol				53481461	r	CE5843[r]
(R)-1,2-Dimethyl-5,6-Dihydroxy-Tetrahydroisoquinoline				53481438	c	CE2196[c]
2-Methoxyestradiol-17Beta		28955	C05302	66414	c	C05302[c]
(+)-Alpha-Tocopherol		18145	C02477	14985	c	avite1[c]
(+)-Alpha-Tocopherol		18145	C02477	14985	r	avite1[r]
13'-Carboxy-Gama-Tocopherol				53481463	c	CE4898[c]
13'-Carboxy-Gama-Tocopherol				53481463	r	CE4898[r]
3'-Carboxy-Alpha-Chromanol				9943542	c	CE1925[c]
Alpha-Cehc-Glucuronide					c	CE5853[c]
3'-Carboxy-Alpha-Chromanol				9943542	r	CE1925[r]
Alpha-Cehc-Glucuronide					r	CE5853[r]
Gama-Carboxyethyl-Hydroxychroman				133098	c	CE1926[c]
Gama-Cehc-Glucuronide					c	CE5854[c]
Gama-Carboxyethyl-Hydroxychroman				133098	r	CE1926[r]
Gama-Cehc-Glucuronide					r	CE5854[r]
24,25-Dihydrolanosterol		28113	C05109	440560	c	C05109[c]
Desmosterol		17737	C01802	439577	c	dsmsterol[c]
Cholesta-5,7,24-Trien-3Beta-Ol		27910	C05107	440558	c	ddsmsterol[c]
Desmosterol		17737	C01802	439577	n	dsmsterol[n]
Cholesta-5,7,24-Trien-3Beta-Ol		27910	C05107	440558	n	ddsmsterol[n]
Isovalerylglycine				546304	m	CE4968[m]
2-Methylbutyrylglycine		240943		193872	m	CE4970[m]
Isobutyrylglycine				10855600	m	CE4969[m]
N-Acetyl-5-Methoxykynuramine				390658	c	CE5860[c]
3-Hydroxykynurenine-O-Beta-D-Glucoside					c	CE2095[c]
4-(2-Amino-3-Hydroxyphenyl)-4-Oxobutanoic Acid O-Glucoside				10948689	c	CE3086[c]
Glutathionyl-3-Hydroxykynurenine Glucoside					c	CE3092[c]
3-Hydroxykynurenine-O-Beta-D-Glucoside					m	CE2095[m]
Glutathionyl-3-Hydroxykynurenine Glucoside					m	CE3092[m]
5-Ht-Moduline					c	CE5829[c]
L-Leucyl-L-Serine				40489070	c	CE5865[c]
L-Alanyl-L-Leucine				6992388	c	CE5866[c]
N-Acetyl-Seryl-Aspartyl-Lysyl-Proline				14181658	c	CE5867[c]
N-Acetyl-Seryl-Aspartate					c	CE5868[c]
Lysyl-Proline					c	CE5869[c]
N-Acetyl-Seryl-Aspartyl-Lysyl-Proline				14181658	e	CE5867[e]
N-Acetyl-Seryl-Aspartate					e	CE5868[e]
Lysyl-Proline					e	CE5869[e]
13,14-Dihydroxy-Retinol					c	CE5016[c]
2-Methylglutaconyl Coenzyme A					m	CE5875[m]
2-Methylglutaconic Acid				193896	m	CE5068[m]
Lipoyllysine				53481572	c	CE2102[c]
Diazepam				3016	c	C06948[c]
Nordazepam				2997	c	C07486[c]
Formaldehyde		16842	C00067	712	r	fald[r]
Diazepam				3016	r	C06948[r]
Nordazepam				2997	r	C07486[r]
1-(1,2,3,4,5-Pentahydroxypent-1-Yl)-1,2,3,4-Tetrahydro-Beta-Carboline-3-Carboxylate				21125948	c	CE3140[c]
Beta-Carboline		CHEBI:109895		64961	c	CE3087[c]
Harman		CHEBI:5623	C09209	5281404	c	C09209[c]
Methylcobalamin					c	C06453[c]
Hypochlorous Acid				24341	c	CE4633[c]
Hypochlorous Acid				24341	e	CE4633[e]
Chloride		29311	C00698	24526	l	cl[l]
Hypochlorous Acid				24341	l	CE4633[l]
Chloride		29311	C00698	24526	n	cl[n]
Hypochlorous Acid				24341	n	CE4633[n]
Nitryl Chloride				13932711	c	CE4881[c]
Nitrite		16301	C00088	946	e	no2[e]
Nitryl Chloride				13932711	e	CE4881[e]
Nitrite		16301	C00088	946	l	no2[l]
Nitryl Chloride				13932711	l	CE4881[l]
Nitrite		16301	C00088	946	n	no2[n]
Nitryl Chloride				13932711	n	CE4881[n]
Adrenochrome				5898	c	CE5536[c]
Adrenochrome O-Semiquinone				10313383	c	CE5541[c]
Noradrenochrome				10176277	c	CE5538[c]
Noradrenochrome O-Semiquinone				53481587	c	CE5542[c]
5-S-Glutathionyl-Adrenochrome Hydroquinone					c	CE5546[c]
Adrenochrome				5898	x	CE5536[x]
5-S-Glutathionyl-Adrenochrome Hydroquinone					x	CE5546[x]
5-S-Glutathionyl-Noradrenochrome Hydroquinone					c	CE5547[c]
Noradrenochrome				10176277	x	CE5538[x]
5-S-Glutathionyl-Noradrenochrome Hydroquinone					x	CE5547[x]
5-S-Glutathionyl-Dopachrome Hydroquinone					c	CE5544[c]
L-Dopachromate		15772	C01693	439549	x	L_dpchrm[x]
5-S-Glutathionyl-Dopachrome Hydroquinone					x	CE5544[x]
5-S-Glutathionyl-Aminochrome Reduced					c	CE5545[c]
Dopaminochrome		27404	C05578	114683	x	CE4888[x]
5-S-Glutathionyl-Aminochrome Reduced					x	CE5545[x]
Leukoaminochrome				147311	c	CE5665[c]
Peroxynitrite		25941	C16845	104806	c	CE5643[c]
Nitrosoperoxycarbonate				53356678	c	CE6000[c]
D-Glucuronate		42717	C00191	444791	e	glcur[e]
Gama-Carboxyethyl-Hydroxychroman				133098	e	CE1926[e]
Gama-Cehc-Glucuronide					e	CE5854[e]
Gama-Carboxyethyl-Hydroxychroman				133098	l	CE1926[l]
Gama-Cehc-Glucuronide					l	CE5854[l]
5-Methoxytryptophol		114833		12835	c	CE6205[c]
Urate Radical					c	CE6252[c]
Oxoxanthurenate					c	CE2949[c]
Xanthurenate-8-O-Beta-D-Glucoside				53481609	c	CE2947[c]
Melatonin Radical					c	CE5982[c]
Monodehydroascorbate		CHEBI:16504	C01041	439374	c	C01041[c]
2-Hydroxyamino-3,8-Dimethylimidazo[4,5-F]Quinoxaline					c	CE2615[c]
2-Hydroxyamino-Meiqx-N2-(Beta-1-Glucosiduronyl)-2-Hydroxyamino-3,8-Dimethylimidazo[4,5-F]Quinoxaline					c	CE2616[c]
2-Hydroxyamino-3,8-Dimethylimidazo[4,5-F]Quinoxaline					r	CE2615[r]
2-Hydroxyamino-Meiqx-N2-(Beta-1-Glucosiduronyl)-2-Hydroxyamino-3,8-Dimethylimidazo[4,5-F]Quinoxaline					r	CE2616[r]
(25R)-3Alpha,7Alpha,12Alpha-Trihydroxy-5Beta-Cholestan-26-Oyl Coenzyme A		CHEBI:37642	C15613	15942889	m	cholcoar[m]
25(S)-Trihydroxycoprostanoyl Coenzyme A		CHEBI:37643	C17343	15942872	m	CE5166[m]
25(S)-Trihydroxycoprostanoyl Coenzyme A		CHEBI:37643	C17343	15942872	x	CE5166[x]
3Alpha,7Alpha,12Alpha-Trihydroxy-5Beta-Cholestan-27-Al		CHEBI:48940	C01301		c	CE4872[c]
3Alpha,7Alpha,12Alpha-Trihydroxy-5Beta-Cholestan-27-Al		CHEBI:48940	C01301		m	CE4872[m]
7Alpha,27-Dihydroxycholesterol		18431	C06341	440985	m	CE5530[m]
5Beta-Cholestane-3Alpha,7Alpha,12Alpha,24S,25-Pentol				6453659	c	CE1273[c]
3Alpha,7Alpha,12Alpha,25-Tetrahydroxy-5Beta-Cholestane-24-One					c	CE1274[c]
3Alpha,7Alpha,12Alpha,25-Tetrahydroxy-5Beta-Cholestane-24-One					r	CE1274[r]
Deoxycholoyl Coenzyme A		CHEBI:58810		24820763	r	CE1589[r]
Lithocholate	LCA	16325	C03990	11740284	r	HC02191[r]
Taurolithocholate	TLCA	36259	C02592	53477716	x	HC02192[x]
Lithocholate	LCA	16325	C03990	11740284	x	HC02191[x]
Glycolithocholate	GLCA	CHEBI:37998	C15557	115245	x	HC02193[x]
N-Acetylmethionine		165927	C02712	6180	c	C02712[c]
N-Acetyl-L-Alanine				132213	c	CE1554[c]
N-Acetyl-L-Asparagine				99715	c	CE1556[c]
Propionate		30768	C00163	1032	x	ppa[x]
Uridine-5'-Diphosphate-D-Galactose		67119	C00052	18068	e	udpgal[e]
D-Galactosyl-N-Acylsphingosine		CHEBI:12947	C02686		e	galside_hs[e]
N-Acylsphingosine					e	crm_hs[e]
Uridine-5'-Diphosphate-D-Galactose		67119	C00052	18068	n	udpgal[n]
D-Galactosyl-N-Acylsphingosine		CHEBI:12947	C02686		n	galside_hs[n]
N-Acylsphingosine					n	crm_hs[n]
Uridine-5'-Diphosphate-D-Galactose		67119	C00052	18068	r	udpgal[r]
D-Galactosyl-N-Acylsphingosine		CHEBI:12947	C02686		r	galside_hs[r]
Beta-D-Galactosyl-1,4-Beta-D-Glucosylceramide		CHEBI:17950	C01290		c	C01290[c]
Beta-D-Galactosyl-1,4-Beta-D-Glucosylceramide		CHEBI:17950	C01290		g	C01290[g]
Gama-Tocopheroxyl Radical					c	CE7047[c]
5-Nitro-Gama-Tocopherol					c	CE5986[c]
Psychosine		16874	C01747	22833541	l	C01747[l]
Psychosine		16874	C01747	22833541	c	C01747[c]
Psychosine Sulfate		CHEBI:17507	C02744	5280538	c	C02744[c]
Psychosine		16874	C01747	22833541	g	C01747[g]
Psychosine Sulfate		CHEBI:17507	C02744	5280538	g	C02744[g]
Lactosylceramide Sulfate			C03405		c	C03405[c]
Lactosylceramide Sulfate			C03405		g	C03405[g]
Cyclic 3-Hydroxymelatonin					c	CE2119[c]
(2S)-Pristanoyl Coenzyme A		CHEBI:64039			x	CE5125[x]
(2R)-Pristanoyl Coenzyme A		CHEBI:20067			x	CE5126[x]
11Beta-Hydroxyandrost-4-Ene-3,17-Dione		27967	C05284	94141	c	C05284[c]
11Beta-Hydroxyandrost-4-Ene-3,17-Dione		27967	C05284	94141	m	C05284[m]
11Beta-Hydroxyandrost-4-Ene-3,17-Dione		27967	C05284	94141	r	C05284[r]
Sorbitol 3-Phosphate				129544	c	CE3075[c]
Allantoin		15676	C01551	204	c	alltn[c]
Allantoate		30837	C00499	203	c	alltt[c]
11-Peroxy-Docosahexaenoate					c	CE6423[c]
7-Peroxy-Docosahexaenoate					c	CE6426[c]
14-Peroxy-Docosahexaenoate					c	CE6429[c]
17-Peroxy-Docosahexaenoate					c	CE6435[c]
10-Peroxy-Docosahexaenoate					c	CE6432[c]
16-Peroxy-Docosahexaenoate					c	CE6438[c]
8-Peroxy-Docosahexaenoate					c	CE6420[c]
4-Hydroperoxy-H4-Neuroprostane					c	CE6444[c]
7-Hydroperoxy-H4-Neuroprostane					c	CE6445[c]
10-Hydroperoxy-H4-Neuroprostane					c	CE6447[c]
11-Hydroperoxy-H4-Neuroprostane					c	CE6446[c]
14-Hydroperoxy-H4-Neuroprostane					c	CE6448[c]
13-Hydroperoxy-H4-Neuroprostane					c	CE6449[c]
20-Hydroperoxy-H4-Neuroprostane					c	CE6451[c]
17-Hydroperoxy-H4-Neuroprostane					c	CE6450[c]
4-Hydroxy-D4-Neuroprostane				53481519	c	CE6453[c]
4-Hydroxy-E4-Neuroprostane					c	CE6452[c]
7-Hydroxy-E4-Neuroprostane					c	CE6454[c]
7-Hydroxy-D4-Neuroprostane				53481533	c	CE6455[c]
11-Hydroxy-E4-Neuroprostane					c	CE6456[c]
11-Hydroxy-D4-Neuroprostane					c	CE6457[c]
10-Hydroxy-E4-Neuroprostane					c	CE6458[c]
10-Hydroxy-D4-Neuroprostane					c	CE6459[c]
14-Hydroxy-E4-Neuroprostane				53481475	c	CE6460[c]
14-Hydroxy-D4-Neuroprostane					c	CE6461[c]
13-Hydroxy-E4-Neuroprostane					c	CE6462[c]
13-Hydroxy-D4-Neuroprostane					c	CE6463[c]
17-Hydroxy-E4-Neuroprostane				53481484	c	CE6464[c]
17-Hydroxy-D4-Neuroprostane					c	CE6465[c]
20-Hydroxy-D4-Neuroprostane					c	CE6467[c]
20-Hydroxy-E4-Neuroprostane				53481510	c	CE6466[c]
Alloxan		730073	C07599	5781	c	CE0074[c]
Alloxan		730073	C07599	5781	e	CE0074[e]
Urea		16199	C00086	1176	n	urea[n]
Urate		17775	C00366	1175	n	urate[n]
Alloxan		730073	C07599	5781	n	CE0074[n]
Alpha-Tocotrienoxyl Radical					c	CE7122[c]
Dihydrolipoate		18047	C02147	421	c	C02147[c]
(S)-3-Hydroxypalmitoleoyl Coenzyme A				53481439	c	CE2592[c]
3-Oxopalmitoleoyl Coenzyme A				440601	c	CE0853[c]
(S)-3-Hydroxypalmitoleoyl Coenzyme A				53481439	m	CE2592[m]
3-Oxopalmitoleoyl Coenzyme A				440601	m	CE0853[m]
(S)-3-Hydroxypalmitoleoyl Coenzyme A				53481439	x	CE2592[x]
3-Oxopalmitoleoyl Coenzyme A				440601	x	CE0853[x]
Cis-(3S)-Hydroxytetradec-7-Enoyl Coenzyme A					c	CE1102[c]
3-Oxomyrist-7-Enoyl Coenzyme A					c	CE0782[c]
Cis-(3S)-Hydroxytetradec-7-Enoyl Coenzyme A					m	CE1102[m]
3-Oxomyrist-7-Enoyl Coenzyme A					m	CE0782[m]
Cis-(3S)-Hydroxytetradec-7-Enoyl Coenzyme A					x	CE1102[x]
3-Oxomyrist-7-Enoyl Coenzyme A					x	CE0782[x]
3(S)-3-Hydroxydodecen-(5Z)-Oyl Coenzyme A				53481515	c	CE2597[c]
3-Oxolaur-Cis-5-Enoyl Coenzyme A					c	CE0692[c]
3(S)-3-Hydroxydodecen-(5Z)-Oyl Coenzyme A				53481515	m	CE2597[m]
3(S)-3-Hydroxydodecen-(5Z)-Oyl Coenzyme A				53481515	x	CE2597[x]
3-Oxolaur-Cis-5-Enoyl Coenzyme A					x	CE0692[x]
1-Acylglycerone 3-Phosphate		CHEBI:15835	C03372		c	C03372[c]
Hexadecenoate (N-C16:1)		28716	C08362	445638	m	hdcea[m]
Palmitoleyl Coenzyme A		CHEBI:53152		53477852	x	hdcoa[x]
Hexadecenoate (N-C16:1)		28716	C08362	445638	x	hdcea[x]
Trans,Cis-Hexadeca-2,9-Dienoyl Coenzyme A					m	CE2591[m]
Trans,Cis-Hexadeca-2,9-Dienoyl Coenzyme A					x	CE2591[x]
Cis-Myrist-7-Enoyl Coenzyme A					m	CE0784[m]
Trans,Cis-Myristo-2,7-Dienoyl Coenzyme A					m	CE2594[m]
Cis-Myrist-7-Enoyl Coenzyme A					x	CE0784[x]
Trans,Cis-Myristo-2,7-Dienoyl Coenzyme A					x	CE2594[x]
Trans,Cis-Dodeca-2,5-Dienoyl Coenzyme A					m	CE2596[m]
Cis-Laur-5-Enoyl Coenzyme A					m	CE0695[m]
Trans,Cis-Dodeca-2,5-Dienoyl Coenzyme A					x	CE2596[x]
Cis-Laur-5-Enoyl Coenzyme A					x	CE0695[x]
6-Oxo-Prostaglandin F1Alpha		28158	C05961	5280888	r	CE0955[r]
Phosphatidylinositol 4,5-Bisphosphate		CHEBI:28910	C04637		g	pail45p_hs[g]
Phosphatidylinositol 4,5-Bisphosphate		CHEBI:28910	C04637		r	pail45p_hs[r]
1-Phosphatidyl-1D-Myo-Inositol 3,5-Bisphosphate			C11556		n	pail35p_hs[n]
1-Phosphatidyl-1D-Myo-Inositol 3-Phosphate		CHEBI:17283	C04549		g	pail3p_hs[g]
24-Oxo-1Alpha,25-Dihydroxyvitamin D3				5283703	c	CE2206[c]
24-Oxo-1Alpha,23,25-Trihydroxyvitamin D3				10478755	c	CE2207[c]
24-Oxo-1Alpha,25-Dihydroxyvitamin D3				5283703	m	CE2206[m]
24-Oxo-1Alpha,23,25-Trihydroxyvitamin D3				10478755	m	CE2207[m]
1-Alkyl-Sn-Glycerol 3-Phosphate					c	C03968[c]
2-Trans-Cis,Cis,Cis,Cis-4,8,11,14-Eicosapentaenoyl Coenzyme A					m	CE4795[m]
2-Trans-Cis,Cis,Cis,Cis-4,8,11,14-Eicosapentaenoyl Coenzyme A					x	CE4795[x]
Trans-2-Cis,Cis,Cis-8,11,14-Eicosatetraenoyl Coenzyme A					x	CE5114[x]
3(S)-Hydroxy-Dihomo-Gama-Linolenoyl Coenzyme A					x	CE4791[x]
3-Oxo-Dihomo-Gama-Linolenoyl Coenzyme A					x	CE4793[x]
3-Oxo-6Z,9Z,12Z-Octadecatrienoyl Coenzyme A					x	CE2439[x]
4Z,7Z,10Z-Hexadecatrienoyl Coenzyme A					x	CE2440[x]
2E,6Z,9Z,12Z-Octadecatetraenoyl Coenzyme A					x	CE2437[x]
3(S)-Hydroxy-6Z,9Z,12Z-Octadecatrienoyl Coenzyme A					x	CE2438[x]
3Z,7Z,10Z-Hexadecatrienoyl Coenzyme A					m	CE2442[m]
3Z,7Z,10Z-Hexadecatrienoyl Coenzyme A					x	CE2442[x]
2E,4Z,7Z,10Z-Hexadecatetraenoyl Coenzyme A					x	CE2441[x]
Trans-3-Cis-5,8,11,14-Eicosapentaenoyl Coenzyme A					m	CE5115[m]
Trans-3-Cis-5,8,11,14-Eicosapentaenoyl Coenzyme A					x	CE5115[x]
Trans-3-Cis-8,11,14-Eicosatetraenoyl Coenzyme A					x	CE5116[x]
(3E,5Z,8Z)-Tetradecatrienoyl Coenzyme A				53481421	m	CE5117[m]
Trans-2-Cis,Cis-4,8-Tetradecatrienoyl Coenzyme A					m	CE5118[m]
Trans-3-Cis-8-Tetradecadienoyl Coenzyme A					m	CE5119[m]
Trans-2-Cis-8-Tetradecadienoyl Coenzyme A					m	CE5120[m]
(3S)-3-Hydroxy-Cis-8-Tetradecenoyl Coenzyme A				53481425	m	CE4790[m]
3-Oxo-Cis-8-Tetradecenoyl Coenzyme A					m	CE4792[m]
Cis-6-Dodecenoyl Coenzyme A					m	CE4794[m]
Leukotriene B4		15647	C02165	5280492	m	leuktrB4[m]
Leukotriene B4		15647	C02165	5280492	x	leuktrB4[x]
W-Hydroxyl Leukotriene B4		15646	C04853	5280745	m	leuktrB4woh[m]
20-Oxo-Leukotriene B4				3081088	m	CE2053[m]
20-Oxo-Leukotriene B4				3081088	r	CE2053[r]
W-Carboxy Leukotriene B4		27562	C05950	5280877	c	leuktrB4wcooh[c]
20-Oxo-Leukotriene B4				3081088	c	CE2053[c]
W-Carboxy Leukotriene B4		27562	C05950	5280877	m	leuktrB4wcooh[m]
2-Hydroxyestradiol		28744	C05301	247304	r	C05301[r]
W-Hydroxyl Leukotriene B4		15646	C04853	5280745	c	leuktrB4woh[c]
20-Dihydroxyleukotriene B4				53481509	c	CE2056[c]
20-Dihydroxyleukotriene B4				53481509	r	CE2056[r]
20-Trihydroxy-Leukotriene-B4				53481513	c	CE3554[c]
20-Trihydroxy-Leukotriene-B4				53481513	r	CE3554[r]
12-Oxo-20-Hydroxy-Leukotriene B4				53481459	c	CE5138[c]
12-Oxo-20-Hydroxy-Leukotriene B4				53481459	r	CE5138[r]
12-Oxo-20-Dihydroxy-Leukotriene B4				53481458	c	CE5139[c]
12-Oxo-20-Dihydroxy-Leukotriene B4				53481458	r	CE5139[r]
12-Oxo-20-Trihydroxy-Leukotriene B4				53481460	c	CE5140[c]
12-Oxo-20-Trihydroxy-Leukotriene B4				53481460	r	CE5140[r]
12,20-Dioxo-Leukotriene B4					c	CE5141[c]
12-Oxo-20-Carboxy-Leukotriene B4				53481457	c	CE5525[c]
5(S),6(S)-Epoxy-15(S)-Hydroxy-7E,9E,11Z,13E-Eicosatetraenoic Acid Anion					c	CE2567[c]
15S-Hydroperoxyeicosatetraenoate				5280893	n	15HPET[n]
5(S),6(S)-Epoxy-15(S)-Hydroxy-7E,9E,11Z,13E-Eicosatetraenoic Acid Anion					n	CE2567[n]
Hydrogen Peroxide		16240	C00027	784	r	h2o2[r]
15S-Hydroperoxyeicosatetraenoate				5280893	r	15HPET[r]
5(S),6(S)-Epoxy-15(S)-Hydroxy-7E,9E,11Z,13E-Eicosatetraenoic Acid Anion					r	CE2567[r]
14,15-Dihete				188277	c	CE7172[c]
14,15-Dihete				188277	n	CE7172[n]
Lipoxin B4		6499	C06315	5280915	c	C06315[c]
Lipoxin B4		6499	C06315	5280915	n	C06315[n]
Lipoxin B4		6499	C06315	5280915	r	C06315[r]
5(S),6(S)-Epoxy-15(S)-Hydroxy-7E,9E,11Z,13E-Eicosatetraenoic Acid Anion					x	CE2567[x]
Lipoxin B4		6499	C06315	5280915	x	C06315[x]
